customer_name,date_spec,use_type,volume,brand_name,uom_code,version_type
SALUD LLANOS IPS LTDA,01/01/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2024,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2024,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2024,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2024,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2024,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2024,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2024,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2024,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2024,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2025,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2025,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2025,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2025,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2025,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2025,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2025,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2025,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2025,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/03/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/04/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/05/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/06/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/07/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/08/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/09/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/10/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/11/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2026,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2026,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2026,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2026,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2026,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2026,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2026,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2026,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/12/2026,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2027,CHWI CX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2027,TG,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2027,HA,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2027,DFVII,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/01/2027,OTHER,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2027,CHWI A PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2027,CHWI B PPX,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2027,CHWI A OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2027,CHWI B OD,,N7,MG,RE2
SALUD LLANOS IPS LTDA,01/02/2027,CHWI CX,,N7,MG,RE2
